B_WeaponControl,B_WeaponSystem,Heartbeat_101,2.814565218,
B_Link,B_WeaponControl,Track_221,2.882877348,2604
A_WeaponSystem,A_WeaponControl,Heartbeat_102,2.882970922,
A_Link,A_WeaponControl,Track_221,2.992231151,4666
B_TrackServer,B_WeaponControl,Store_ACK_212,3.011395966,4666
A_Radar,A_WeaponControl,Heartbeat_112,3.021560229,
B_WeaponControl,B_Radar,Heartbeat_111,3.086991482,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,3.215883179,
B_WeaponControl,B_TrackServer,Store_ACK_212,3.319246269,2604
A_WeaponControl,A_Radar,Heartbeat_111,3.3249644,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,3.328305927,
B_Radar,B_WeaponControl,Heartbeat_112,3.379798848,
A_WeaponControl,A_TrackServer,Store_ACK_212,3.407134599,4666
B_WeaponControl,B_WeaponSystem,Heartbeat_101,3.529568666,
B_WeaponControl,B_Radar,Heartbeat_111,3.575594868,
A_Radar,A_WeaponControl,Heartbeat_112,3.608458079,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,3.830376264,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,3.843014848,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,3.84739229,
A_WeaponControl,A_Radar,Heartbeat_111,3.849830308,
B_Radar,B_WeaponControl,Heartbeat_112,3.867258175,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,4.064529559,
A_Radar,A_WeaponControl,Heartbeat_112,4.1209712,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,4.170887033,
B_WeaponControl,B_Radar,Heartbeat_111,4.250894672,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,4.273460157,
A_WeaponControl,A_Radar,Heartbeat_111,4.323421824,
A_Radar,A_WeaponControl,Acquire_201,4.35,0666
B_WeaponSystem,B_WeaponControl,Heartbeat_102,4.382792049,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,4.518124249,
B_Radar,B_WeaponControl,Heartbeat_112,4.630868938,
A_Radar,A_WeaponControl,Heartbeat_112,4.676107261,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,4.839788378,
A_WeaponControl,A_Link,Track_221,4.84,0666
A_WeaponControl,A_WeaponSystem,Heartbeat_101,4.858049945,
B_WeaponControl,B_Radar,Heartbeat_111,4.90361638,
A_WeaponControl,A_Radar,Heartbeat_111,5.074744305,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,5.075372855,
B_Radar,B_WeaponControl,Heartbeat_112,5.169147616,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,5.209461461,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,5.301975656,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,5.354656256,
A_Link,B_Link,Track_J01,5.4,0666
B_WeaponControl,B_Radar,Heartbeat_111,5.51383863,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,5.658072571,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,5.865421023,
B_Radar,B_WeaponControl,Heartbeat_112,5.924824362,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,5.938846904,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,5.957567215,
A_Radar,A_WeaponControl,Heartbeat_112,5.971732017,
B_WeaponControl,B_Radar,Heartbeat_111,5.985595178,
A_WeaponControl,A_Radar,Heartbeat_111,6.008043076,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,6.19420251,
B_Radar,B_WeaponControl,Heartbeat_112,6.199528839,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,6.213799704,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,6.525098852,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,6.538988687,
B_WeaponControl,B_Radar,Heartbeat_111,6.591505202,
A_Radar,A_WeaponControl,Heartbeat_112,6.749716357,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,6.873053427,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,6.888010519,
B_Radar,B_WeaponControl,Heartbeat_112,6.902687712,
A_WeaponControl,A_Radar,Heartbeat_111,7.118240706,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,7.187983679,
B_WeaponControl,B_Radar,Heartbeat_111,7.203531624,
B_Radar,B_WeaponControl,Heartbeat_112,7.417780811,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,7.466025153,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,7.475019294,
A_Radar,A_WeaponControl,Heartbeat_112,7.503998103,
B_WeaponControl,B_Radar,Heartbeat_111,7.730069953,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,7.750617977,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,7.822530112,
A_WeaponControl,A_Radar,Heartbeat_111,7.900755351,
B_Radar,B_WeaponControl,Heartbeat_112,8.047348572,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,8.051004499,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,8.098304071,
A_Radar,A_WeaponControl,Heartbeat_112,8.145584152,
B_WeaponControl,B_Radar,Heartbeat_111,8.313138395,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,8.317066589,
A_WeaponControl,A_Radar,Heartbeat_111,8.382266399,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,8.441630666,
B_Radar,B_WeaponControl,Heartbeat_112,8.542847154,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,8.607553596,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,8.782914742,
A_Radar,A_WeaponControl,Heartbeat_112,8.809415313,
B_WeaponControl,B_Radar,Heartbeat_111,8.827329675,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,8.941728208,
A_WeaponControl,A_Radar,Heartbeat_111,9.011923394,
B_Radar,B_WeaponControl,Heartbeat_112,9.090658055,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,9.133220964,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,9.213526895,
A_Radar,A_WeaponControl,Heartbeat_112,9.26214159,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,9.409881459,
B_WeaponControl,B_Radar,Heartbeat_111,9.450695876,
A_WeaponControl,A_Radar,Heartbeat_111,9.525630175,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,9.558734741,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,9.698579611,
B_Radar,B_WeaponControl,Heartbeat_112,9.71126456,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,9.796284414,
A_Radar,A_WeaponControl,Heartbeat_112,9.855037982,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,9.948385608,
A_WeaponControl,A_Radar,Heartbeat_111,10.05822074,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,10.11534822,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,10.19475641,
A_Radar,A_WeaponControl,Heartbeat_112,10.3037291,
B_Radar,B_WeaponControl,Heartbeat_112,10.35072603,
B_WeaponControl,B_Radar,Heartbeat_111,10.37010559,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,10.42252366,
A_WeaponControl,A_Radar,Heartbeat_111,10.67139082,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,10.676034,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,10.8245133,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,10.87874564,
B_Radar,B_WeaponControl,Heartbeat_112,10.91034715,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,10.94154385,
A_Radar,A_WeaponControl,Heartbeat_112,11.04665455,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,11.13569671,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,11.18798903,
A_Radar,A_WeaponControl,Acquire_201,11.29872973,3218
B_WeaponControl,B_Radar,Heartbeat_111,11.37866353,
A_WeaponControl,A_Radar,Heartbeat_111,11.39494575,
B_Radar,B_WeaponControl,Acquire_201,11.41683285,6534
A_WeaponSystem,A_WeaponControl,Heartbeat_102,11.43374711,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,11.51596796,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,11.651824,
B_Radar,B_WeaponControl,Heartbeat_112,11.65273791,
A_Radar,A_WeaponControl,Heartbeat_112,11.77981898,
A_WeaponControl,A_TrackServer,Store_211,11.78611775,3218
B_WeaponControl,B_Radar,Heartbeat_111,11.82049146,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,11.82648211,
B_WeaponControl,B_TrackServer,Store_211,11.86710785,6534
A_TrackServer,A_WeaponControl,Store_ACK_212,11.90516585,3218
A_WeaponControl,A_Link,Track_221,11.90905348,3218
B_WeaponControl,B_Link,Track_221,11.92297009,6534
B_TrackServer,B_WeaponControl,Store_ACK_212,11.97589132,6534
A_WeaponSystem,A_WeaponControl,Heartbeat_102,11.99176809,
A_WeaponControl,A_Radar,Heartbeat_111,12.03709565,
B_Radar,B_WeaponControl,Heartbeat_112,12.14274327,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,12.24622091,
B_Link,A_Link,Track_J01,12.2643255,6534
A_Link,B_Link,Track_J01,12.34931069,3218
B_WeaponControl,B_Radar,Heartbeat_111,12.44258676,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,12.48462862,
A_Radar,A_WeaponControl,Heartbeat_112,12.55684821,
A_Link,A_WeaponControl,Track_221,12.56267939,6534
B_Link,B_WeaponControl,Track_221,12.57751925,3218
A_WeaponControl,A_Radar,Heartbeat_111,12.58591159,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,12.58876996,
B_Radar,B_WeaponControl,Heartbeat_112,12.7106203,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,12.76567722,
A_Radar,A_WeaponControl,Heartbeat_112,12.83576407,
B_WeaponControl,B_TrackServer,Store_ACK_212,12.84002107,3218
A_WeaponControl,A_WeaponSystem,Heartbeat_101,12.94921096,
B_WeaponControl,B_Radar,Heartbeat_111,12.96138571,
A_WeaponControl,A_TrackServer,Store_ACK_212,12.96171532,6534
A_Radar,A_WeaponControl,Update_202,12.99200801,2604
B_WeaponSystem,B_WeaponControl,Heartbeat_102,13.1271778,
A_WeaponControl,A_Radar,Heartbeat_111,13.17610453,
B_Radar,B_WeaponControl,Heartbeat_112,13.3152774,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,13.3295801,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,13.4471134,
A_WeaponControl,A_TrackServer,Store_211,13.45665252,2604
A_Radar,A_WeaponControl,Heartbeat_112,13.49185379,
B_Radar,B_WeaponControl,Update_202,13.56726828,4666
A_WeaponControl,A_Link,Track_221,13.58848516,2604
B_WeaponControl,B_Radar,Heartbeat_111,13.63037972,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,13.65476716,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,13.6864533,
A_Link,B_Link,Track_J01,13.72442879,2604
A_WeaponControl,A_Radar,Heartbeat_111,13.74432485,
B_WeaponControl,B_TrackServer,Store_211,13.80505273,4666
B_WeaponControl,B_Link,Track_221,13.90237768,4666
A_WeaponSystem,A_WeaponControl,Heartbeat_102,13.91602785,
A_TrackServer,A_WeaponControl,Store_ACK_212,13.94755303,2604
B_Link,B_WeaponControl,Track_221,13.95199993,2604
B_TrackServer,B_WeaponControl,Store_ACK_212,14.00711202,4666
B_WeaponControl,B_WeaponSystem,Heartbeat_101,14.04551225,
A_Radar,A_WeaponControl,Heartbeat_112,14.10769542,
B_Radar,B_WeaponControl,Heartbeat_112,14.17792511,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,14.21467227,
B_WeaponControl,B_Radar,Heartbeat_111,14.21587126,
B_Link,A_Link,Track_J01,14.29927829,4666
B_WeaponSystem,B_WeaponControl,Heartbeat_102,14.36396053,
B_WeaponControl,B_TrackServer,Store_ACK_212,14.36863865,2604
A_WeaponControl,A_Radar,Heartbeat_111,14.37417304,
B_Radar,B_WeaponControl,Heartbeat_112,14.47293421,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,14.50538687,
A_Link,A_WeaponControl,Track_221,14.59400884,4666
A_Radar,A_WeaponControl,Heartbeat_112,14.68293121,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,14.74913709,
B_WeaponControl,B_Radar,Heartbeat_111,14.83625185,
A_WeaponControl,A_TrackServer,Store_ACK_212,14.84264451,4666
A_WeaponControl,A_WeaponSystem,Heartbeat_101,14.87081297,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,15.08776856,
A_WeaponControl,A_Radar,Heartbeat_111,15.11071053,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,15.14006333,
B_Radar,B_WeaponControl,Heartbeat_112,15.22306187,
A_Radar,A_WeaponControl,Heartbeat_112,15.30799009,
B_WeaponControl,B_Radar,Heartbeat_111,15.48438703,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,15.49373713,
A_WeaponControl,A_Radar,Heartbeat_111,15.59813167,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,15.70394121,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,15.73071349,
A_Radar,A_WeaponControl,Heartbeat_112,15.81174508,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,15.89240164,
B_Radar,B_WeaponControl,Heartbeat_112,15.97231633,
A_WeaponControl,A_Radar,Heartbeat_111,16.17037137,
B_WeaponControl,B_Radar,Heartbeat_111,16.17529265,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,16.1994841,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,16.36248649,
B_Radar,B_WeaponControl,Heartbeat_112,16.39608811,
A_Radar,A_WeaponControl,Heartbeat_112,16.40248585,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,16.50075768,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,16.59636795,
A_WeaponControl,A_Radar,Heartbeat_111,16.67928221,
B_WeaponControl,B_Radar,Heartbeat_111,16.71634191,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,16.83129743,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,16.88601053,
A_Radar,A_WeaponControl,Heartbeat_112,16.9941883,
A_TrackServer,A_WeaponControl,FIRE_230,17.08493063,2604
B_Radar,B_WeaponControl,Heartbeat_112,17.15431954,
A_WeaponControl,A_WeaponSystem,Target_231,17.26811423,2604
B_WeaponControl,B_Radar,Heartbeat_111,17.27899526,
A_WeaponControl,A_Radar,Heartbeat_111,17.27914376,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,17.40706567,
A_Missile,A_WeaponSystem,Telemetry_240,17.55708655,2604
A_Radar,A_WeaponControl,Heartbeat_112,17.60555006,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,17.61502662,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,17.61996155,
B_Radar,B_WeaponControl,Heartbeat_112,17.62448947,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,17.83138415,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,17.84833083,
B_WeaponControl,B_Radar,Heartbeat_111,17.87776519,
A_WeaponControl,A_Radar,Heartbeat_111,17.90224856,
A_Missile,A_WeaponSystem,Telemetry_240,17.96753918,2604
B_WeaponControl,B_WeaponSystem,Heartbeat_101,18.11042068,
B_Radar,B_WeaponControl,Heartbeat_112,18.15016744,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,18.24455054,
A_Radar,A_WeaponControl,Heartbeat_112,18.27700523,
A_Missile,A_WeaponSystem,Telemetry_240,18.27888793,2604
B_WeaponSystem,B_WeaponControl,Heartbeat_102,18.40133461,
B_WeaponControl,B_Radar,Heartbeat_111,18.48403054,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,18.59101249,
A_WeaponControl,A_Radar,Heartbeat_111,18.62059111,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,18.63528756,
A_Missile,A_WeaponSystem,Telemetry_240,18.71196762,2604
A_WeaponSystem,A_WeaponControl,Heartbeat_102,18.82933241,
B_Radar,B_WeaponControl,Heartbeat_112,18.8525179,
A_Radar,A_WeaponControl,Heartbeat_112,18.88139031,
A_WeaponSystem,A_WeaponControl,Kill_232,19.10316738,2604
A_WeaponControl,A_WeaponSystem,Heartbeat_101,19.16420058,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,19.19976804,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,19.20527255,
B_WeaponControl,B_Radar,Heartbeat_111,19.2464542,
A_WeaponControl,A_Radar,Heartbeat_111,19.25382914,
A_TrackServer,A_WeaponControl,R_FIRE_235,19.35081992,9439
A_WeaponSystem,A_WeaponControl,Heartbeat_102,19.36965936,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,19.42052442,
B_Radar,B_WeaponControl,Heartbeat_112,19.45823141,
A_WeaponControl,A_TrackServer,Delete_213,19.49815585,2604
A_Radar,A_WeaponControl,Heartbeat_112,19.59135104,
A_WeaponControl,A_Link,Delete_Track_222,19.62636056,2604
B_WeaponControl,B_WeaponSystem,Heartbeat_101,19.63653213,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,19.68465595,
A_Link,B_Link,Delete_J02,19.83058782,2604
A_WeaponControl,A_Link,R_FIRE_235,19.84727829,9439
B_WeaponSystem,B_WeaponControl,Heartbeat_102,19.89771405,
A_WeaponControl,A_Radar,Heartbeat_111,19.9153446,
B_WeaponControl,B_Radar,Heartbeat_111,20.00578349,
B_Radar,B_WeaponControl,Heartbeat_112,20.00894863,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,20.07226549,
A_Radar,A_WeaponControl,Heartbeat_112,20.25237943,
B_Link,B_WeaponControl,Delete_Track_222,20.25706748,2604
A_Link,B_Link,RFire_J03,20.2733173,9439
B_WeaponControl,B_WeaponSystem,Heartbeat_101,20.28114128,
B_WeaponControl,B_Radar,Heartbeat_111,20.33056023,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,20.42318248,
B_Link,B_WeaponControl,R_FIRE_235,20.4525431,9439
B_WeaponControl,B_TrackServer,Delete_213,20.53827779,2604
A_WeaponControl,A_Radar,Heartbeat_111,20.63198673,
B_TrackServer,B_WeaponControl,Delete_ACK_214,20.64670713,2604
B_WeaponControl,B_Link,Error_UNK_223,20.64936686,9439
A_WeaponSystem,A_WeaponControl,Heartbeat_102,20.7056994,
B_Radar,B_WeaponControl,Heartbeat_112,20.72701116,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,20.90168052,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,20.91212991,
A_Radar,A_WeaponControl,Heartbeat_112,20.93182913,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,20.93732122,
B_Link,A_Link,EUNK_J03,21.06706099,9439
B_WeaponControl,B_Radar,Heartbeat_111,21.11133406,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,21.18919066,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,21.23400954,
A_WeaponControl,A_Radar,Heartbeat_111,21.27546999,
B_Radar,B_WeaponControl,Heartbeat_112,21.33558516,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,21.42314956,
A_Radar,A_WeaponControl,Heartbeat_112,21.48992046,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,21.4907594,
A_Link,A_WeaponControl,Error_UNK_223,21.50073328,9439
B_WeaponSystem,B_WeaponControl,Heartbeat_102,21.67411814,
A_WeaponControl,A_TrackServer,Delete_213,21.72813863,9439
A_Radar,A_WeaponControl,Heartbeat_112,21.80605521,
B_Radar,B_WeaponControl,Heartbeat_112,21.83234547,
B_Radar,B_WeaponControl,Acquire_201,21.87093092,2206
B_WeaponControl,B_WeaponSystem,Heartbeat_101,21.92836939,
B_WeaponControl,B_Radar,Heartbeat_111,22.00950545,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,22.01015687,
A_WeaponControl,A_Radar,Heartbeat_111,22.02597937,
A_TrackServer,A_WeaponControl,Delete_ACK_214,22.06087224,9439
B_WeaponSystem,B_WeaponControl,Heartbeat_102,22.14546836,
B_Radar,B_WeaponControl,Acquire_201,22.20375948,3268
A_WeaponControl,A_WeaponSystem,Heartbeat_101,22.21955571,
B_WeaponControl,B_TrackServer,Store_211,22.24800785,2206
B_WeaponControl,B_Link,Track_221,22.33452302,2206
A_Radar,A_WeaponControl,Update_202,22.35108168,3218
B_Radar,B_WeaponControl,Heartbeat_112,22.36267041,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,22.38401394,
B_TrackServer,B_WeaponControl,Store_ACK_212,22.39723792,2206
A_Radar,A_WeaponControl,Heartbeat_112,22.41696749,
B_WeaponControl,B_TrackServer,Store_211,22.53022355,3268
A_WeaponControl,A_TrackServer,Store_211,22.55482418,3218
A_WeaponControl,A_Radar,Heartbeat_111,22.55950941,
B_WeaponControl,B_Link,Track_221,22.62003272,3268
B_WeaponControl,B_Radar,Heartbeat_111,22.63589686,
A_WeaponControl,A_Link,Track_221,22.65133071,3218
B_Radar,B_WeaponControl,Update_202,22.68543469,6534
B_Link,A_Link,Track_J01,22.71026676,2206
B_Link,A_Link,Track_J01,22.74295954,3268
B_WeaponSystem,B_WeaponControl,Heartbeat_102,22.76368246,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,22.792044,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,22.81180983,
A_TrackServer,A_WeaponControl,Store_ACK_212,22.84173143,3218
B_Radar,B_WeaponControl,Heartbeat_112,22.84364868,
A_Link,A_WeaponControl,Track_221,22.91023097,2206
B_TrackServer,B_WeaponControl,Store_ACK_212,22.91537269,3268
A_Link,A_WeaponControl,Track_221,22.93717152,3268
A_Radar,A_WeaponControl,Heartbeat_112,23.0095479,
A_Link,B_Link,Track_J01,23.03510992,3218
B_WeaponControl,B_Radar,Heartbeat_111,23.09050845,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,23.10555313,
B_WeaponControl,B_TrackServer,Store_211,23.11605252,6534
A_WeaponControl,A_TrackServer,Store_ACK_212,23.12597804,2206
B_WeaponControl,B_Link,Track_221,23.16730992,6534
A_WeaponControl,A_TrackServer,Store_ACK_212,23.20582887,3268
B_WeaponControl,B_WeaponSystem,Heartbeat_101,23.29282807,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,23.32941345,
B_WeaponSystem,B_WeaponControl,Heartbeat_102,23.33437488,
B_TrackServer,B_WeaponControl,Store_ACK_212,23.33778431,6534
A_WeaponControl,A_Radar,Heartbeat_111,23.46449079,
B_Link,B_WeaponControl,Track_221,23.47874857,3218
B_Radar,B_WeaponControl,Heartbeat_112,23.48741349,
B_Radar,B_WeaponControl,Acquire_201,23.51449281,5697
B_Link,A_Link,Track_J01,23.57692335,6534
A_Radar,A_WeaponControl,Heartbeat_112,23.61230217,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,23.65214359,
A_Link,A_WeaponControl,Track_221,23.74517817,6534
B_Radar,B_WeaponControl,Update_202,23.75228442,4666
B_WeaponControl,B_TrackServer,Store_ACK_212,23.84371679,3218
B_WeaponControl,B_Radar,Heartbeat_111,23.86793149,
B_WeaponControl,B_TrackServer,Store_211,23.9187419,5697
A_WeaponControl,A_TrackServer,Store_ACK_212,23.91991113,6534
B_WeaponSystem,B_WeaponControl,Heartbeat_102,23.93184077,
A_WeaponControl,A_Radar,Heartbeat_111,23.98960423,
B_WeaponControl,B_Link,Track_221,24.04025882,5697
B_Radar,B_WeaponControl,Heartbeat_112,24.12429152,
A_WeaponSystem,A_WeaponControl,Heartbeat_102,24.13971334,
B_WeaponControl,B_TrackServer,Store_211,24.1573774,4666
A_Radar,A_WeaponControl,Heartbeat_112,24.19399761,
B_Link,A_Link,Track_J01,24.21448719,7219
B_WeaponControl,B_Link,Track_221,24.289993,4666
B_TrackServer,B_WeaponControl,Store_ACK_212,24.36143797,5697
A_WeaponControl,A_WeaponSystem,Heartbeat_101,24.42570637,
B_TrackServer,B_WeaponControl,Store_ACK_212,24.45437546,4666
B_WeaponControl,B_Radar,Heartbeat_111,24.45811733,
B_Link,A_Link,Track_J01,24.5282189,4666
A_Link,A_WeaponControl,Track_221,24.58214386,7219
A_WeaponControl,A_TrackServer,Store_ACK_212,24.69269344,7219
A_WeaponSystem,A_WeaponControl,Heartbeat_102,24.78165974,
B_Radar,B_WeaponControl,Heartbeat_112,24.7820364,
A_WeaponControl,A_Radar,Heartbeat_111,24.8207511,
A_Radar,A_WeaponControl,Heartbeat_112,24.82725615,
A_Link,A_WeaponControl,Track_221,24.87336793,4666
B_WeaponSystem,B_WeaponControl,Heartbeat_102,24.9275098,
B_WeaponControl,B_WeaponSystem,Heartbeat_101,24.99724929,
A_WeaponControl,A_WeaponSystem,Heartbeat_101,24.99805096,
A_WeaponControl,A_Radar,Heartbeat_111,25.079468,
B_WeaponControl,B_Radar,Heartbeat_111,25.09151054,
A_WeaponControl,A_TrackServer,Store_ACK_212,25.17210552,4666
A_WeaponSystem,A_WeaponControl,Heartbeat_102,25.23997332,
